forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-29,IL,10,,Douglas R. Bennett,R,false,classic,0.0003,33.25,28.25,38.22
2018-10-29,IL,11,,Bill Foster,D,true,classic,0.9998,67.55,62.61,72.48
2018-10-29,IL,11,,Nick Stella,R,false,classic,0.0002,32.45,27.52,37.39
2018-10-29,IL,12,,Mike Bost,R,true,classic,0.7043,50.31,45.62,54.98
2018-10-29,IL,12,,Brendan Kelly,D,false,classic,0.2957,46.66,42.0,51.29
2018-10-29,IL,12,,Randy Auxier,GRE,false,classic,0.0,3.02,1.01,5.54
2018-10-29,IL,13,,Rodney Davis,R,true,classic,0.7029,51.69,47.56,55.83
2018-10-29,IL,13,,Betsy Dirksen Londrigan,D,false,classic,0.2971,48.31,44.17,52.44
2018-10-29,IL,14,,Randy Hultgren,R,true,classic,0.5887,50.76,46.47,55.01
2018-10-29,IL,14,,Lauren Underwood,D,false,classic,0.4113,49.24,44.99,53.53
2018-10-29,IL,15,,John Shimkus,R,true,classic,0.9999,69.63,64.5,74.74
2018-10-29,IL,15,,Kevin Gaither,D,false,classic,0.0001,30.37,25.26,35.5
2018-10-29,IL,16,,Adam Kinzinger,R,true,classic,0.9851,58.9,53.9,63.83
2018-10-29,IL,16,,Sara Dady,D,false,classic,0.0149,41.1,36.17,46.1
2018-10-29,IL,17,,Cheri Bustos,D,true,classic,0.9996,65.16,60.43,69.93
2018-10-29,IL,17,,William W. Fawell,R,false,classic,0.0004,34.84,30.07,39.57
2018-10-29,IL,18,,Darin LaHood,R,true,classic,1.0,67.36,62.62,72.11
2018-10-29,IL,18,,Junius Rodriguez,D,false,classic,0.0,32.64,27.89,37.38
2018-10-29,IN,1,,Peter Visclosky,D,true,classic,0.9999,69.45,64.63,74.31
2018-10-29,IN,1,,Mark Leyva,R,false,classic,0.0001,30.55,25.69,35.37
2018-10-29,IN,2,,Jackie Walorski,R,true,classic,0.9555,56.83,51.78,61.81
2018-10-29,IN,2,,Mel Hall,D,false,classic,0.0445,43.17,38.19,48.22
2018-10-29,IN,3,,Jim Banks,R,true,classic,0.9972,61.11,56.59,65.64
2018-10-29,IN,3,,Courtney Tritch,D,false,classic,0.0028,38.89,34.36,43.41
2018-10-29,IN,4,,Jim Baird,R,false,classic,0.9982,62.44,57.63,67.19
2018-10-29,IN,4,,Tobi Beck,D,false,classic,0.0018,37.56,32.81,42.37
2018-10-29,IN,5,,Susan W. Brooks,R,true,classic,0.987,58.74,54.04,63.38
2018-10-29,IN,5,,Dee Thornton,D,false,classic,0.013,41.26,36.62,45.96
2018-10-29,IN,6,,Greg Pence,R,false,classic,0.9995,63.26,58.07,68.46
2018-10-29,IN,6,,Jeannine Lee Lake,D,false,classic,0.0005,32.85,27.62,38.0
2018-10-29,IN,6,,Tom Ferkinhoff,LIB,false,classic,0.0,3.89,1.43,6.88
2018-10-29,IN,7,,André Carson,D,true,classic,1.0,68.42,63.66,73.16
2018-10-29,IN,7,,"Wayne ""Gunny"" Harmon",R,false,classic,0.0,31.58,26.84,36.34
2018-10-29,IN,8,,Larry Bucshon,R,true,classic,0.9963,61.12,56.23,65.99
2018-10-29,IN,8,,William Tanoos,D,false,classic,0.0037,38.88,34.01,43.77
2018-10-29,IN,9,,Trey Hollingsworth,R,true,classic,0.7567,52.54,47.76,57.35
2018-10-29,IN,9,,Liz Watson,D,false,classic,0.2433,47.46,42.65,52.24
2018-10-29,KS,1,,Roger Marshall,R,true,classic,0.9997,66.78,61.38,72.08
2018-10-29,KS,1,,Alan LaPolice,D,false,classic,0.0003,33.22,27.92,38.62
2018-10-29,KS,2,,Paul Davis,D,false,classic,0.78,49.98,45.26,54.71
2018-10-29,KS,2,,Steve Watkins,R,false,classic,0.2199,44.87,40.14,49.5
2018-10-29,KS,2,,Kelly Standley,LIB,false,classic,0.0001,5.14,2.1,8.73
2018-10-29,KS,3,,Sharice Davids,D,false,classic,0.796,51.07,46.56,55.51
2018-10-29,KS,3,,Kevin Yoder,R,true,classic,0.204,45.67,41.23,50.11
2018-10-29,KS,3,,Chris Clemmons,LIB,false,classic,0.0,3.26,1.1,5.91
2018-10-29,KS,4,,Ron Estes,R,true,classic,0.9776,56.88,52.59,61.11
2018-10-29,KS,4,,James A. Thompson,D,false,classic,0.0224,43.12,38.89,47.41
2018-10-29,KY,1,,James Comer,R,true,classic,0.9999,69.01,63.98,74.01
2018-10-29,KY,1,,Paul Walker,D,false,classic,0.0001,30.99,25.99,36.02
2018-10-29,KY,2,,Brett S. Guthrie,R,true,classic,0.9992,62.17,57.21,67.13
2018-10-29,KY,2,,Hank Linderman,D,false,classic,0.0008,34.79,29.78,39.7
2018-10-29,KY,2,,Thomas Loecken,IND,false,classic,0.0,3.04,1.02,5.52
2018-10-29,KY,3,,John A. Yarmuth,D,true,classic,0.9983,60.86,55.98,65.73
2018-10-29,KY,3,,Vickie Glisson,R,false,classic,0.0017,36.22,31.32,41.03
2018-10-29,KY,3,,Gregory Boles,LIB,false,classic,0.0,2.92,0.97,5.37
2018-10-29,KY,4,,Thomas Massie,R,true,classic,0.9996,63.54,58.64,68.41
2018-10-29,KY,4,,Seth Hall,D,false,classic,0.0004,33.44,28.57,38.28
2018-10-29,KY,4,,Mike Moffett,IND,false,classic,0.0,3.02,0.99,5.52
2018-10-29,KY,5,,Harold Rogers,R,true,classic,1.0,74.5,69.04,79.97
2018-10-29,KY,5,,Kenneth S. Stepp,D,false,classic,0.0,25.5,20.03,30.96
2018-10-29,KY,6,,Amy McGrath,D,false,classic,0.5261,48.72,44.71,52.73
2018-10-29,KY,6,,Andy Barr,R,true,classic,0.4739,48.35,44.29,52.31
2018-10-29,KY,6,,Others,,false,classic,0.0,2.92,0.95,5.39
2018-10-29,LA,1,,Steve Scalise,R,true,classic,1.0,68.75,61.16,76.94
2018-10-29,LA,1,,Jim Francis,D,false,classic,0.0,8.25,4.04,12.75
2018-10-29,LA,1,,Tammy M. Savoie,D,false,classic,0.0,12.95,7.48,18.39
2018-10-29,LA,1,,Lee Ann Dugas,D,false,classic,0.0,6.94,3.17,11.08
2018-10-29,LA,1,,Others,,false,classic,0.0,3.11,1.03,5.67
2018-10-29,LA,2,,Cedric Richmond,D,true,classic,1.0,85.06,78.46,91.12
2018-10-29,LA,2,,Others,,false,classic,0.0,14.94,8.88,21.54
2018-10-29,LA,3,,Clay Higgins,R,true,classic,0.9948,54.89,47.24,63.24
2018-10-29,LA,3,,Josh Guillory,R,false,classic,0.0044,12.01,7.14,17.04
2018-10-29,LA,3,,Mimi Methvin,D,false,classic,0.0003,13.77,7.91,19.75
2018-10-29,LA,3,,Aaron Andrus,LIB,false,classic,0.0003,4.13,1.57,7.21
2018-10-29,LA,3,,Rob Anderson,D,false,classic,0.0001,8.58,4.13,13.35
2018-10-29,LA,3,,Larry Rader,D,false,classic,0.0,4.29,1.55,7.49
2018-10-29,LA,3,,Verone Thomas,D,false,classic,0.0,2.32,0.66,4.4
2018-10-29,LA,4,,Mike Johnson,R,true,classic,0.9993,62.44,57.22,67.59
2018-10-29,LA,4,,Ryan Trundle,D,false,classic,0.0007,34.8,29.59,40.02
2018-10-29,LA,4,,Mark Halverson,I,false,classic,0.0,2.76,0.88,5.08
2018-10-29,LA,5,,Ralph Abraham,R,true,classic,0.9997,64.03,58.88,69.07
2018-10-29,LA,5,,Jessee Carlton Fleenor,D,false,classic,0.0003,32.82,27.74,37.98
2018-10-29,LA,5,,Others,,false,classic,0.0,3.15,1.06,5.69
2018-10-29,LA,6,,Garrett Graves,R,true,classic,0.9999,65.63,58.12,73.84
2018-10-29,LA,6,,Justin DeWitt,D,false,classic,0.0001,19.06,12.81,25.07
2018-10-29,LA,6,,Andie Saizan,D,false,classic,0.0,12.79,7.52,18.15
2018-10-29,LA,6,,Devin Lance Graham,I,false,classic,0.0,2.51,0.78,4.68
2018-10-29,MA,1,,Richard E. Neal,D,true,classic,1.0,100.0,100.0,100.0
2018-10-29,MA,2,,James McGovern,D,true,classic,1.0,71.07,66.11,76.03
2018-10-29,MA,2,,Tracy Lovvorn,R,false,classic,0.0,28.93,23.97,33.89
2018-10-29,MA,3,,Lori Trahan,D,false,classic,0.9995,64.04,58.68,69.37
2018-10-29,MA,3,,Rick Green,R,false,classic,0.0005,32.11,26.77,37.4
2018-10-29,MA,3,,Michael P. Mullen,IND,false,classic,0.0,3.84,1.41,6.76
2018-10-29,MA,4,,Joseph P. Kennedy III,D,true,classic,1.0,100.0,100.0,100.0
2018-10-29,MA,5,,Katherine Clark,D,true,classic,1.0,76.65,71.59,81.69
2018-10-29,MA,5,,John Hugo,R,false,classic,0.0,23.35,18.31,28.41
2018-10-29,MA,6,,Seth Moulton,D,true,classic,0.9999,66.85,61.42,72.35
2018-10-29,MA,6,,Joseph S. Schneider,R,false,classic,0.0001,29.9,24.41,35.33
2018-10-29,MA,6,,Mary Jean Charbonneau,IND,false,classic,0.0,3.25,1.13,5.87
2018-10-29,MA,7,,Ayanna Pressley,D,false,classic,1.0,100.0,100.0,100.0
2018-10-29,MA,8,,Stephen F. Lynch,D,true,classic,1.0,100.0,100.0,100.0
2018-10-29,MA,9,,William Keating,D,true,classic,0.9968,62.13,57.03,67.3
2018-10-29,MA,9,,Peter D. Tedeschi,R,false,classic,0.0032,37.87,32.7,42.97
2018-10-29,MD,1,,Andy Harris,R,true,classic,0.9886,58.05,52.79,63.24
2018-10-29,MD,1,,Jesse Colvin,D,false,classic,0.0113,38.71,33.43,43.95
2018-10-29,MD,1,,Jenica Martin,LIB,false,classic,0.0,3.24,1.1,5.83
2018-10-29,MD,2,,C. A. Dutch Ruppersberger,D,true,classic,0.9999,67.28,62.24,72.34
2018-10-29,MD,2,,Liz Matory,R,false,classic,0.0001,29.18,24.08,34.2
2018-10-29,MD,2,,Others,,false,classic,0.0,3.54,1.25,6.35
2018-10-29,MD,3,,John P. Sarbanes,D,true,classic,1.0,68.21,63.15,73.25
2018-10-29,MD,3,,David Lashar,LIB,false,classic,0.0,3.18,1.08,5.78
2018-10-29,MD,3,,Charles Anthony,R,false,classic,0.0,28.61,23.54,33.65
2018-10-29,MD,4,,Anthony Brown,D,true,classic,1.0,78.42,73.54,83.18
2018-10-29,MD,4,,David Bishop,LIB,false,classic,0.0,3.48,1.23,6.22
2018-10-29,MD,4,,George McDermott,R,false,classic,0.0,18.11,13.32,22.94
2018-10-29,MD,5,,Steny H. Hoyer,D,true,classic,1.0,70.43,65.5,75.31
2018-10-29,MD,5,,William A. Devine III,R,false,classic,0.0,25.95,21.03,30.86
2018-10-29,MD,5,,Others,,false,classic,0.0,3.62,1.28,6.41
2018-10-29,MD,6,,David Trone,D,false,classic,0.9929,58.06,53.03,63.04
2018-10-29,MD,6,,Amie Hoeber,R,false,classic,0.0071,37.95,32.9,42.95
2018-10-29,MD,6,,Others,,false,classic,0.0,3.98,1.47,7.03
2018-10-29,MD,7,,Elijah Cummings,D,true,classic,1.0,76.91,72.06,81.76
2018-10-29,MD,7,,David Griggs,LIB,false,classic,0.0,3.45,1.22,6.19
2018-10-29,MD,7,,Richmond Davis,R,false,classic,0.0,19.63,14.76,24.44
2018-10-29,MD,8,,Jamie Raskin,D,true,classic,1.0,69.05,63.97,74.13
2018-10-29,MD,8,,Jasen Wunder,LIB,false,classic,0.0,3.22,1.1,5.83
2018-10-29,MD,8,,John Walsh,R,false,classic,0.0,27.74,22.63,32.76
2018-10-29,ME,1,,Chellie Pingree,D,true,classic,0.9989,61.08,56.07,66.09
2018-10-29,ME,1,,Mark Holbrook,R,false,classic,0.0011,35.21,30.13,40.19
2018-10-29,ME,1,,Marty Grohman,IND,false,classic,0.0,3.71,1.33,6.59
2018-10-29,ME,2,,Jared Golden,D,false,classic,0.6263,49.16,44.28,54.05
2018-10-29,ME,2,,Bruce Poliquin,R,true,classic,0.3737,46.88,41.95,51.76
2018-10-29,ME,2,,Others,,false,classic,0.0,3.96,1.45,6.97
2018-10-29,MI,1,,Jack Bergman,R,true,classic,0.8493,54.18,48.93,59.4
2018-10-29,MI,1,,Matt Morgan,D,false,classic,0.1507,45.82,40.6,51.07
2018-10-29,MI,2,,Bill Huizenga,R,true,classic,0.9329,53.61,49.28,57.85
2018-10-29,MI,2,,Rob Davidson,D,false,classic,0.067,43.83,39.55,48.14
2018-10-29,MI,2,,Ronald E. Graeser,US Taxpayers,false,classic,0.0,2.56,0.79,4.77
2018-10-29,MI,3,,Justin Amash,R,true,classic,0.9792,56.68,51.63,61.69
2018-10-29,MI,3,,Cathy Albro,D,false,classic,0.0208,40.43,35.4,45.4
2018-10-29,MI,3,,Ted Gerrard,US Taxpayers,false,classic,0.0,2.89,0.94,5.29
2018-10-29,MI,4,,John Moolenaar,R,true,classic,0.9982,63.22,58.13,68.33
2018-10-29,MI,4,,Jerry Hilliard,D,false,classic,0.0018,36.78,31.67,41.87
2018-10-29,MI,5,,Daniel Kildee,D,true,classic,0.9997,65.07,59.84,70.29
2018-10-29,MI,5,,Travis Wines,R,false,classic,0.0003,32.06,26.83,37.27
2018-10-29,MI,5,,Kathy Goodwin,Working Class,false,classic,0.0,2.87,0.93,5.26
2018-10-29,MI,6,,Fred Upton,R,true,classic,0.8597,52.1,47.9,56.23
2018-10-29,MI,6,,Matt Longjohn,D,false,classic,0.1403,45.38,41.24,49.55
2018-10-29,MI,6,,Stephen J. Young,US Taxpayers,false,classic,0.0,2.52,0.77,4.72
2018-10-29,MI,7,,Tim Walberg,R,true,classic,0.5793,50.74,45.89,55.54
2018-10-29,MI,7,,Gretchen Driskell,D,false,classic,0.4207,49.26,44.46,54.11
2018-10-29,MI,8,,Elissa Slotkin,D,false,classic,0.5103,48.57,44.16,52.9
2018-10-29,MI,8,,Mike Bishop,R,true,classic,0.4897,48.4,43.98,52.79
2018-10-29,MI,8,,Others,,false,classic,0.0,3.03,1.0,5.58
2018-10-29,MI,9,,Andy Levin,D,false,classic,0.9956,59.26,54.11,64.38
2018-10-29,MI,9,,Candius Stearns,R,false,classic,0.0044,36.98,31.87,42.06
2018-10-29,MI,9,,Others,,false,classic,0.0,3.76,1.36,6.66
2018-10-29,MI,10,,Paul Mitchell,R,true,classic,0.9987,62.11,56.83,67.27
2018-10-29,MI,10,,Kimberly Bizon,D,false,classic,0.0013,34.48,29.26,39.74
2018-10-29,MI,10,,Others,,false,classic,0.0,3.41,1.18,6.14
2018-10-29,MI,11,,Haley Stevens,D,false,classic,0.7906,50.5,46.19,54.77
2018-10-29,MI,11,,Lena Epstein,R,false,classic,0.2094,45.48,41.16,49.76
2018-10-29,MI,11,,Others,,false,classic,0.0,4.03,1.51,7.07
2018-10-29,MI,12,,Debbie Dingell,D,true,classic,1.0,68.9,63.95,73.85
2018-10-29,MI,12,,Jeff Jones,R,false,classic,0.0,27.69,22.7,32.6
2018-10-29,MI,12,,Others,,false,classic,0.0,3.41,1.19,6.14
2018-10-29,MI,13,,Rashida Tlaib,D,false,classic,1.0,85.61,79.12,91.61
2018-10-29,MI,13,,Others,,false,classic,0.0,14.39,8.39,20.88
2018-10-29,MI,14,,Brenda Lawrence,D,true,classic,1.0,80.18,75.35,85.05
2018-10-29,MI,14,,Philip Kolody,Working Class,false,classic,0.0,3.36,1.16,6.04
2018-10-29,MI,14,,Marc S. Herschfus,R,false,classic,0.0,16.46,11.58,21.27
2018-10-29,MN,1,,Dan Feehan,D,false,classic,0.5501,50.39,46.3,54.44
2018-10-29,MN,1,,Jim Hagedorn,R,false,classic,0.4499,49.61,45.56,53.7
2018-10-29,MN,2,,Angie Craig,D,false,classic,0.8482,53.05,49.21,56.88
2018-10-29,MN,2,,Jason Lewis,R,true,classic,0.1518,46.95,43.12,50.79
2018-10-29,MN,3,,Dean Phillips,D,false,classic,0.8408,53.05,49.07,57.07
2018-10-29,MN,3,,Erik Paulsen,R,true,classic,0.1592,46.95,42.93,50.93
2018-10-29,MN,4,,Betty McCollum,D,true,classic,0.9999,67.45,62.36,72.55
2018-10-29,MN,4,,Greg Ryan,R,false,classic,0.0001,28.86,23.67,33.92
2018-10-29,MN,4,,Susan Pendergast Sindt,Legal Marijuana Now,false,classic,0.0,3.69,1.32,6.54
2018-10-29,MN,5,,Ilhan Omar,D,false,classic,1.0,80.55,76.0,85.12
2018-10-29,MN,5,,Jennifer Zielinski,R,false,classic,0.0,19.45,14.88,24.0
2018-10-29,MN,6,,Tom Emmer,R,true,classic,0.9988,63.25,58.49,68.04
2018-10-29,MN,6,,Ian Todd,D,false,classic,0.0012,36.75,31.96,41.51
2018-10-29,MN,7,,Collin C. Peterson,D,true,classic,0.9312,55.53,50.78,60.26
2018-10-29,MN,7,,Dave Hughes,R,false,classic,0.0688,44.47,39.74,49.22
2018-10-29,MN,8,,Pete Stauber,R,false,classic,0.7944,50.99,45.73,56.18
2018-10-29,MN,8,,Joe Radinovich,D,false,classic,0.2055,44.71,39.45,49.91
2018-10-29,MN,8,,Ray Skip Sandman,Independence Party,false,classic,0.0,4.3,1.65,7.5
2018-10-29,MO,1,,"William ""Lacy"" Clay Jr.",D,true,classic,1.0,78.55,73.61,83.43
2018-10-29,MO,1,,Robb Cunningham,LIB,false,classic,0.0,3.49,1.23,6.25
2018-10-29,MO,1,,Robert Vroman,R,false,classic,0.0,17.97,13.09,22.85
2018-10-29,MO,2,,Ann Wagner,R,true,classic,0.8497,51.67,47.3,55.96
2018-10-29,MO,2,,Cort VanOstran,D,false,classic,0.1503,45.08,40.76,49.38
2018-10-29,MO,2,,Others,,false,classic,0.0,3.25,1.11,5.87
2018-10-29,MO,3,,Blaine Luetkemeyer,R,true,classic,1.0,66.33,61.35,71.32
2018-10-29,MO,3,,Katy Geppert,D,false,classic,0.0,30.37,25.32,35.3
2018-10-29,MO,3,,Donald Stolle,LIB,false,classic,0.0,3.31,1.14,5.95
2018-10-29,MO,4,,Vicky Hartzler,R,true,classic,0.9995,62.51,57.65,67.28
2018-10-29,MO,4,,Renee Hoagenson,D,false,classic,0.0005,34.21,29.37,39.05
2018-10-29,MO,4,,Mark Bliss,LIB,false,classic,0.0,3.28,1.12,5.94
2018-10-29,MO,5,,Emanuel Cleaver,D,true,classic,0.9992,62.46,57.4,67.49
2018-10-29,MO,5,,Jacob Turk,R,false,classic,0.0008,33.76,28.69,38.8
2018-10-29,MO,5,,Others,,false,classic,0.0,3.78,1.38,6.71
2018-10-29,MO,6,,Sam Graves,R,true,classic,0.9997,64.49,59.43,69.52
2018-10-29,MO,6,,Henry Robert Martin,D,false,classic,0.0003,32.27,27.23,37.29
2018-10-29,MO,6,,Dan Hogan,LIB,false,classic,0.0,3.24,1.11,5.89
2018-10-29,MO,7,,Billy Long,R,true,classic,1.0,67.67,62.66,72.62
2018-10-29,MO,7,,Jamie Daniel Schoolcraft,D,false,classic,0.0,28.94,23.93,33.92
2018-10-29,MO,7,,Benjamin Brixey,LIB,false,classic,0.0,3.39,1.18,6.11
2018-10-29,MO,8,,Jason Smith,R,true,classic,0.9999,69.16,63.78,74.56
2018-10-29,MO,8,,Kathy Ellis,D,false,classic,0.0001,27.41,22.0,32.77
2018-10-29,MO,8,,Jonathan Shell,LIB,false,classic,0.0,3.44,1.2,6.14
2018-10-29,MS,1,,Trent Kelly,R,true,classic,0.9995,62.0,57.37,66.61
2018-10-29,MS,1,,Randy Wadkins,D,false,classic,0.0005,35.24,30.59,39.84
2018-10-29,MS,1,,Tracella Lou O'Hara Hill,REF,false,classic,0.0,2.76,0.88,5.12
2018-10-29,MS,2,,Bennie G. Thompson,D,true,classic,1.0,75.52,70.66,80.41
2018-10-29,MS,2,,Irving Harris,REF,false,classic,0.0,21.94,17.03,26.74
2018-10-29,MS,2,,Others,,false,classic,0.0,2.54,0.67,4.96
2018-10-29,MS,3,,Michael Guest,R,false,classic,0.9961,58.91,54.03,63.75
2018-10-29,MS,3,,Michael Ted Evans,D,false,classic,0.0039,37.73,32.86,42.6
2018-10-29,MS,3,,Matthew Holland,REF,false,classic,0.0,3.36,1.15,6.05
2018-10-29,MS,4,,Steven Palazzo,R,true,classic,0.9953,59.35,54.4,64.28
2018-10-29,MS,4,,Jeramey Anderson,D,false,classic,0.0047,38.13,33.17,43.03
2018-10-29,MS,4,,Lajena Sheets,REF,false,classic,0.0,2.52,0.78,4.7
2018-10-29,MT,1,,Greg Gianforte,R,true,classic,0.7224,50.08,45.8,54.27
2018-10-29,MT,1,,Kathleen Williams,D,false,classic,0.2776,46.5,42.24,50.74
2018-10-29,MT,1,,Elinor Swanson,LIB,false,classic,0.0,3.43,1.19,6.16
2018-10-29,NC,1,,G.K. Butterfield,D,true,classic,1.0,72.39,67.56,77.2
2018-10-29,NC,1,,Roger Allison,R,false,classic,0.0,27.61,22.8,32.44
2018-10-29,NC,2,,George Holding,R,true,classic,0.5933,49.43,45.09,53.74
2018-10-29,NC,2,,Linda Coleman,D,false,classic,0.4067,47.95,43.58,52.26
2018-10-29,NC,2,,Jeff Matemu,LIB,false,classic,0.0,2.62,0.82,4.87
2018-10-29,NC,3,,Walter B. Jones,R,true,classic,1.0,100.0,100.0,100.0
2018-10-29,NC,4,,David Price,D,true,classic,1.0,74.7,69.87,79.52
2018-10-29,NC,4,,Barbara Howe,LIB,false,classic,0.0,2.87,0.93,5.28
2018-10-29,NC,4,,Steve Von Loor,R,false,classic,0.0,22.43,17.57,27.21
2018-10-29,NC,5,,Virginia Foxx,R,true,classic,0.9574,56.82,51.85,61.82
2018-10-29,NC,5,,DD Adams,D,false,classic,0.0426,43.18,38.18,48.15
2018-10-29,NC,6,,Mark Walker,R,true,classic,0.8638,54.21,49.24,59.18
2018-10-29,NC,6,,Ryan Watts,D,false,classic,0.1362,45.79,40.82,50.76
2018-10-29,NC,7,,David Rouzer,R,true,classic,0.81,51.63,46.91,56.44
2018-10-29,NC,7,,Kyle Horton,D,false,classic,0.19,45.48,40.64,50.19
2018-10-29,NC,7,,David Fallin,CON,false,classic,0.0,2.89,0.94,5.28
2018-10-29,NC,8,,Richard Hudson,R,true,classic,0.8729,54.21,49.45,59.08
2018-10-29,NC,8,,Frank McNeill,D,false,classic,0.1271,45.79,40.92,50.55
2018-10-29,NC,9,,Dan McCready,D,false,classic,0.5282,48.69,44.58,52.77
2018-10-29,NC,9,,Mark Harris,R,false,classic,0.4718,48.26,44.16,52.31
2018-10-29,NC,9,,Jeff Scott,LIB,false,classic,0.0,3.05,1.02,5.55
2018-10-29,NC,10,,Patrick T. McHenry,R,true,classic,0.9977,61.91,57.13,66.68
2018-10-29,NC,10,,David Brown,D,false,classic,0.0023,38.09,33.32,42.87
2018-10-29,NC,11,,Mark Meadows,R,true,classic,0.9964,60.26,55.08,65.36
2018-10-29,NC,11,,Phillip G. Price,D,false,classic,0.0035,36.93,31.83,42.09
2018-10-29,NC,11,,Clifton Ingram Jr.,LIB,false,classic,0.0,2.81,0.91,5.19
2018-10-29,NC,12,,Alma Adams,D,true,classic,1.0,72.6,67.87,77.34
2018-10-29,NC,12,,Paul Wright,R,false,classic,0.0,27.4,22.66,32.13
2018-10-29,NC,13,,Ted Budd,R,true,classic,0.6624,49.8,45.5,54.02
2018-10-29,NC,13,,Kathy Manning,D,false,classic,0.3376,47.19,42.97,51.43
2018-10-29,NC,13,,Others,,false,classic,0.0,3.01,0.98,5.5
2018-10-29,ND,1,,Kelly Armstrong,R,false,classic,0.9954,57.22,52.59,61.8
2018-10-29,ND,1,,Mac Schneider,D,false,classic,0.0046,38.19,33.54,42.79
2018-10-29,ND,1,,Charles Tuttle,IND,false,classic,0.0,4.6,1.82,7.93
2018-10-29,NE,1,,Jeff Fortenberry,R,true,classic,0.9971,60.57,56.18,64.95
2018-10-29,NE,1,,Jessica McClure,D,false,classic,0.0029,39.43,35.05,43.82
2018-10-29,NE,2,,Don Bacon,R,true,classic,0.5799,50.75,46.09,55.39
2018-10-29,NE,2,,Kara Eastman,D,false,classic,0.4201,49.25,44.61,53.91
2018-10-29,NE,3,,Adrian Smith,R,true,classic,1.0,71.91,66.88,76.86
2018-10-29,NE,3,,Paul Theobald,D,false,classic,0.0,28.09,23.14,33.12
2018-10-29,NH,1,,Chris Pappas,D,false,classic,0.9,51.81,47.22,56.4
2018-10-29,NH,1,,Eddie Edwards,R,false,classic,0.1,43.36,38.72,47.94
2018-10-29,NH,1,,Others,,false,classic,0.0,4.83,1.95,8.28
2018-10-29,NH,2,,Ann Kuster,D,true,classic,0.9967,57.61,52.95,62.27
2018-10-29,NH,2,,Steven Negron,R,false,classic,0.0033,38.0,33.3,42.6
2018-10-29,NH,2,,Others,,false,classic,0.0,4.39,1.69,7.61
2018-10-29,NJ,1,,Donald Norcross,D,true,classic,0.9999,67.32,62.28,72.35
2018-10-29,NJ,1,,Paul E. Dilks,R,false,classic,0.0001,29.22,24.15,34.18
2018-10-29,NJ,1,,Others,,false,classic,0.0,3.46,1.2,6.24
2018-10-29,NJ,2,,Jeff Van Drew,D,false,classic,0.9767,55.39,50.7,60.04
2018-10-29,NJ,2,,Seth Grossman,R,false,classic,0.0233,40.9,36.2,45.55
2018-10-29,NJ,2,,Others,,false,classic,0.0,3.71,1.33,6.62
2018-10-29,NJ,3,,Andy Kim,D,false,classic,0.5628,49.25,45.26,53.24
2018-10-29,NJ,3,,Tom MacArthur,R,true,classic,0.4372,48.32,44.3,52.28
2018-10-29,NJ,3,,Lawrence Berlinski Jr.,CON,false,classic,0.0,2.44,0.74,4.57
2018-10-29,NJ,4,,Chris Smith,R,true,classic,0.9248,53.58,48.39,58.68
2018-10-29,NJ,4,,Joshua Welle,D,false,classic,0.0752,42.43,37.25,47.54
2018-10-29,NJ,4,,Others,,false,classic,0.0,3.99,1.47,7.04
2018-10-29,NJ,5,,Josh Gottheimer,D,true,classic,0.985,57.2,52.07,62.33
2018-10-29,NJ,5,,John J. McCann Jr.,R,false,classic,0.015,39.57,34.42,44.67
2018-10-29,NJ,5,,Others,,false,classic,0.0,3.23,1.1,5.87
2018-10-29,NJ,6,,Frank Pallone Jr.,D,true,classic,0.9999,68.34,63.41,73.31
2018-10-29,NJ,6,,Richard J. Pezzullo,R,false,classic,0.0001,31.66,26.69,36.59
2018-10-29,NJ,7,,Tom Malinowski,D,false,classic,0.6409,49.82,45.19,54.5
2018-10-29,NJ,7,,Leonard Lance,R,true,classic,0.3591,47.38,42.69,52.02
2018-10-29,NJ,7,,Others,,false,classic,0.0,2.8,0.88,5.17
2018-10-29,NJ,8,,Albio Sires,D,true,classic,1.0,78.57,73.45,83.64
2018-10-29,NJ,8,,John R. Muniz,R,false,classic,0.0,18.02,12.94,23.09
2018-10-29,NJ,8,,Others,,false,classic,0.0,3.41,1.18,6.11
2018-10-29,NJ,9,,Bill Pascrell Jr.,D,true,classic,1.0,72.02,66.86,77.18
2018-10-29,NJ,9,,Claudio Belusic,LIB,false,classic,0.0,2.84,0.92,5.23
2018-10-29,NJ,9,,Eric P. Fisher,R,false,classic,0.0,25.14,19.95,30.27
2018-10-29,NJ,10,,Donald Payne Jr.,D,true,classic,1.0,84.59,79.97,89.16
2018-10-29,NJ,10,,Agha Khan,R,false,classic,0.0,11.43,6.77,15.96
2018-10-29,NJ,10,,Others,,false,classic,0.0,3.98,1.48,7.01
2018-10-29,NJ,11,,Mikie Sherrill,D,false,classic,0.8536,52.06,47.33,56.88
2018-10-29,NJ,11,,Jay Webber,R,false,classic,0.1464,44.65,39.8,49.4
2018-10-29,NJ,11,,Others,,false,classic,0.0,3.28,1.13,5.95
2018-10-29,NJ,12,,Bonnie Watson Coleman,D,true,classic,1.0,71.87,67.09,76.71
2018-10-29,NJ,12,,Daryl Kipnis,R,false,classic,0.0,28.13,23.29,32.91
2018-10-29,NM,1,,Debra A. Haaland,D,false,classic,0.9849,55.88,51.06,60.72
